key,threat,claims,reason,level2
10.1038/s42254-023-00603-1,0,,[title] unrelated to H1-H4,no
10.1088/2058-9565/aaa331,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1109/jproc.2019.2954005,0,,[title] unrelated to H1-H4,no
10.1109/tqe.2021.3068355,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1088/2058-9565/abae7d,0,,[title] unrelated to H1-H4,no
10.1088/2058-9565/aaa5cc,0,,[title] unrelated to H1-H4,no
10.1145/3565271,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1109/tsipn.2015.2448520,0,,[title] unrelated to H1-H4,no
10.3390/quantum7010002,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1016/j.compchemeng.2019.106630,0,,[title] unrelated to H1-H4,no
10.1007/s11128-019-2326-2,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1109/access.2021.3109816,0,,[title] unrelated to H1-H4,no
10.1155/2015/931256,0,,[title] unrelated to H1-H4,no
10.2307/1941447,0,,[title] unrelated to H1-H4,no
10.1086/300337,0,,[title] unrelated to H1-H4,no
10.2139/ssrn.1520062,0,,[title] unrelated to H1-H4,no
constraintonthematterantimattersymmetryviolatingphaseinneutrinooscillations,0,,[title] unrelated to H1-H4,no
10.7551/mitpress/9780262033589.001.0001,0,,[title] unrelated to H1-H4 [seen_in_round1],no
10.1038/s41586-020-2177-0,0,,[title] unrelated to H1-H4,no
10.1023/a:1007612920971,0,,[title] unrelated to H1-H4 [seen_in_round1],no
10.1002/2016rg000529,0,,[title] unrelated to H1-H4,no
10.1051/0004-6361/201936386,0,,[title] unrelated to H1-H4,no
10.1088/1126-6708/2001/08/055,0,,[title] unrelated to H1-H4,no
10.1007/978-3-319-48311-5,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated [seen_in_round1]",no
10.1007/978-1-4419-9467-7,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated [seen_in_round1]",no
10.1088/0266-5611/20/1/006,0,,[title] unrelated to H1-H4,no
10.1007/s10957-012-0245-9,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1016/s1570-579x(01)80028-8,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated [seen_in_round1]",no
10.1080/02331930412331327157,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1137/120872802,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1007/978-3-642-30901-4,0,,[title] unrelated to H1-H4,no
10.1016/s1570-579x(01)80010-0,0,,[title] unrelated to H1-H4,no
10.1080/02331934.2012.733883,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1137/090754297,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1016/s1570-579x(01)80009-4,0,,[title] unrelated to H1-H4,no
10.1007/s11228-010-0147-7,0,,[title] unrelated to H1-H4,no
10.1137/070683374,0,,[title] unrelated to H1-H4,no
10.1081/nfa-120003674,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated [seen_in_round1]",no
onaveragedfirmlynonexpansiveandquasinonexpansiveoperatorsandmoreofthat,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.5860/choice.26-5109,0,,[title] unrelated to H1-H4,no
10.5860/choice.41-5348,0,,[title] unrelated to H1-H4,no
10.1007/s11228-017-0421-z,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1109/tsp.2021.3069677,0,,[title] unrelated to H1-H4,no
10.1109/tcyb.2019.2908091,0,,[title] unrelated to H1-H4,no
10.1007/s00245-019-09584-z,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1137/17m112806x,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1007/s10107-018-1321-1,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1137/16m1073741,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1109/tcns.2017.2754358,0,,[title] unrelated to H1-H4,no
10.1088/1361-6420/ab551e,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1137/15m1018253,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.48550/arxiv.1704.07338,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1007/s11075-017-0282-4,0,,[title] unrelated to H1-H4,no
10.1109/tac.2020.3011916,0,,[title] unrelated to H1-H4,no
10.1109/cdc.2016.7798401,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1109/tcns.2020.3018703,0,,[title] unrelated to H1-H4,no
10.1007/s10957-017-1061-z,0,,[title] unrelated to H1-H4,no
10.48550/arxiv.1507.07095,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1016/j.automatica.2020.109269,0,,[title] unrelated to H1-H4,no
stochasticapproximationsandperturbationsinforwardbackwardsplittingformonotoneoperators,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.23952/jano.4.2022.2.09,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1109/tetci.2021.3098831,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1109/tac.2018.2808442,1,H4,[abs] Abstract checked (Banjac-Goulart): tight linear rate bounds for strongly quasi-nonexpansive splitting operators; background [seen_in_round1],no
10.1080/02331934.2018.1426584,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1007/s10107-021-01639-w,2,H1;H4,"[abs] SRG of composition contained in product of SRGs with heterogeneous factors; 'angles add, lengths multiply' (round-1 L3)",no
10.1007/s10957-018-1443-x,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.23919/ecc.2018.8550342,0,,[title] unrelated to H1-H4,no
10.1080/02331934.2018.1505885,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.48550/arxiv.1704.03563,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1007/s11228-022-00631-6,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1109/icassp.2019.8682318,0,,[title] unrelated to H1-H4,no
10.1587/transfun.2022eap1118,0,,[title] unrelated to H1-H4,no
10.1080/02331934.2020.1767101,0,,[title] unrelated to H1-H4,no
10.48550/arxiv.2004.01442,0,,[title] unrelated to H1-H4,no
10.1287/moor.2023.0186,0,,[title] unrelated to H1-H4,no
10.1016/j.apnum.2020.06.005,0,,[title] unrelated to H1-H4,no
10.3390/sym12050750,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.48550/arxiv.1601.00698,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1186/s13660-019-2097-4,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1155/2019/7376263,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1002/0471200611,0,,[title] unrelated to H1-H4,no
10.1002/047174882x,0,,[title] unrelated to H1-H4,no
10.1063/1.4822961,0,,[title] unrelated to H1-H4,no
10.1002/ett.4460100604,0,,[title] unrelated to H1-H4,no
matrixcomputations3rded,0,,[title] unrelated to H1-H4,no
10.1049/ep.1969.0319,0,,[title] unrelated to H1-H4,no
capacityofmultiantennagaussianchannels,0,,[title] unrelated to H1-H4,no
10.1109/tsp.2003.815393,0,,[title] unrelated to H1-H4,no
10.1007/978-3-7091-2945-6,0,,[title] unrelated to H1-H4,no
10.1109/26.974266,0,,[title] unrelated to H1-H4,no
10.1109/78.995062,0,,[title] unrelated to H1-H4,no
10.1109/78.771047,0,,[title] unrelated to H1-H4,no
10.1109/26.339844,0,,[title] unrelated to H1-H4,no
10.1109/tcom.1976.1093255,0,,[title] unrelated to H1-H4,no
10.1109/tit.1967.1053971,0,,[title] unrelated to H1-H4,no
10.1109/18.761338,0,,[title] unrelated to H1-H4,no
10.1002/j.1538-7305.1985.tb00269.x,0,,[title] unrelated to H1-H4,no
10.1109/18.333852,0,,[title] unrelated to H1-H4,no
10.1007/978-1-4615-6281-8_4,0,,[title] unrelated to H1-H4,no
10.1109/jsac.2003.810324,0,,[title] unrelated to H1-H4,no
10.1109/vetecf.2000.886308,0,,[title] unrelated to H1-H4,no
10.1109/icc.2003.1204410,0,,[title] unrelated to H1-H4,no
understandingdigitalsubscriberlinetechnology,0,,[title] unrelated to H1-H4,no
largesystemanalysisoflinearprecodingincorrelatedmisobroadcastchannelsunderlimitedfeedback,0,,[title] unrelated to H1-H4,no
10.1109/tsp.2013.2293126,0,,[title] unrelated to H1-H4,no
10.1561/0100000018,0,,[title] unrelated to H1-H4,no
10.1109/tsp.2007.907807,0,,[title] unrelated to H1-H4,no
10.1109/tnet.2013.2294111,0,,[title] unrelated to H1-H4,no
10.1109/tsp.2010.2043138,0,,[title] unrelated to H1-H4,no
10.1109/msp.2008.929297,0,,[title] unrelated to H1-H4,no
10.1109/tie.2018.2815945,0,,[title] unrelated to H1-H4,no
10.1109/tsp.2006.889976,0,,[title] unrelated to H1-H4,no
10.1016/j.sigpro.2017.06.026,0,,[title] unrelated to H1-H4,no
10.1109/jsac.2014.2328392,0,,[title] unrelated to H1-H4,no
10.1145/3007787.3001161,0,,[title] unrelated to H1-H4,no
10.1007/978-3-319-97142-1_3,0,,[title] unrelated to H1-H4,no
10.1109/tvt.2009.2021603,0,,[title] unrelated to H1-H4,no
10.1016/j.sigpro.2019.05.001,0,,[title] unrelated to H1-H4,no
10.1109/tsp.2005.859241,0,,[title] unrelated to H1-H4,no
10.1109/twc.2016.2604800,0,,[title] unrelated to H1-H4,no
10.1109/tsg.2014.2303096,0,,[title] unrelated to H1-H4,no
10.1007/978-1-4612-3094-6,0,,[title] unrelated to H1-H4,no
10.1007/bf02289464,0,,[title] unrelated to H1-H4,no
10.1007/978-1-4612-0981-2,0,,[title] unrelated to H1-H4,no
10.1007/978-0-8176-4948-7,0,,[title] unrelated to H1-H4,no
10.1515/9781400830244,0,,[title] unrelated to H1-H4,no
molecularelectronicstructuretheory,0,,[title] unrelated to H1-H4,no
numericalmethodsforstochasticcomputationsaspectralmethodapproach,0,,[title] unrelated to H1-H4,no
10.1137/1035134,0,,[title] unrelated to H1-H4,no
10.1007/978-90-481-3520-2,0,,[title] unrelated to H1-H4,no
10.1002/9780470238004,0,,[title] unrelated to H1-H4,no
10.1007/978-3-322-84410-1_3,0,,[title] unrelated to H1-H4,no
10.4171/067,0,,[title] unrelated to H1-H4 [seen_in_round1],no
10.1073/pnas.112329799,0,,[title] unrelated to H1-H4 [seen_in_round1],no
10.1137/070696325,0,,[title] unrelated to H1-H4,no
10.1016/j.cma.2013.11.015,0,,[title] unrelated to H1-H4,no
10.1016/s1570-8659(03)10003-8,0,,[title] unrelated to H1-H4,no
10.1090/mcom/3132,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1007/978-3-642-03413-8_3,0,,[title] unrelated to H1-H4,no
dmrgqttapproachtocomputationofthegroundstateforthemolecularschrdingeroperator,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
higherorderpowermethodapplicationinindependentcomponentanalysis,0,,[title] unrelated to H1-H4,no
10.1016/j.laa.2015.12.016,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1103/physrevlett.69.2863,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated [seen_in_round1]",no
10.1007/bf02310791,0,,[title] unrelated to H1-H4 [seen_in_round1],no
10.1007/bf02288367,0,,[title] unrelated to H1-H4,no
10.1137/s0895479895290954,0,,[title] unrelated to H1-H4,no
10.1137/050626090,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1007/bf02099178,0,,[title] unrelated to H1-H4 [seen_in_round1],no
10.1063/1.1580111,0,,[title] unrelated to H1-H4 [seen_in_round1],no
10.1016/j.laa.2009.07.024,0,,[title] unrelated to H1-H4 [seen_in_round1],no
10.1137/040604959,0,,[title] unrelated to H1-H4,no
10.1007/s10208-010-9072-2,0,,[title] unrelated to H1-H4,no
10.1103/physrevb.72.180403,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1016/j.cpc.2014.01.019,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1016/0024-3795(93)00070-g,0,,[title] unrelated to H1-H4,no
10.1515/cmam-2014-0016,0,,[title] unrelated to H1-H4,no
10.1137/080738970,0,,[title] unrelated to H1-H4,no
10.1002/cpa.20042,0,,[title] unrelated to H1-H4,no
10.1016/j.aop.2010.09.012,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated [seen_in_round1]",no
10.1002/9781119019572,0,,[title] unrelated to H1-H4,no
modernquantumchemistry,0,,[title] unrelated to H1-H4,no
10.1016/j.acha.2009.04.002,0,,[title] unrelated to H1-H4,no
foundationsoftheparafacproceduremodelsandconditionsforanexplanatorymultimodelfactoranalysis,0,,[title] unrelated to H1-H4,no
10.1007/bf01449770,0,,[title] unrelated to H1-H4,no
10.1146/annurev-physchem-032210-103338,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
nonlinearfunctionalanalysisanditsapplicationsiiivariationalmethodsandoptimization,0,,[title] unrelated to H1-H4,no
10.1007/978-1-4612-0541-8,0,,[title] unrelated to H1-H4,no
10.1142/s0219530511001728,0,,[title] unrelated to H1-H4,no
10.1201/b16113,0,,[title] unrelated to H1-H4,no
10.11329/jjssj.44.501,0,,[title] unrelated to H1-H4,no
nonlinearfunctionalanalysisanditsapplicationsivapplicationstomathematicalphysics,0,,[title] unrelated to H1-H4,no
10.1007/978-1-4939-1323-7,0,,[title] unrelated to H1-H4,no
10.1016/0029-5582(66)90509-8,0,,[title] unrelated to H1-H4,no
10.1017/s0962492900002816,0,,[title] unrelated to H1-H4,no
10.1007/978-1-4612-5020-3,0,,[title] unrelated to H1-H4,no
10.2307/j.ctv7h0skv,0,,[title] unrelated to H1-H4,no
10.1016/0167-9473(90)90127-4,0,,[title] unrelated to H1-H4,no
10.1007/978-1-4612-4566-7,0,,[title] unrelated to H1-H4,no
10.1103/physreva.103.052416,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1007/s00365-021-09551-4,0,,[title] unrelated to H1-H4,no
10.1002/qua.25502,0,,[title] unrelated to H1-H4,no
10.1016/j.physrep.2017.12.003,0,,[title] unrelated to H1-H4,no
10.1007/s00023-021-01087-4,0,,[title] unrelated to H1-H4,no
10.1103/physrevapplied.20.014054,0,,[title] unrelated to H1-H4,no
10.1007/s10444-019-09723-8,0,,[title] unrelated to H1-H4,no
10.1021/acs.jctc.3c00590,0,,[title] unrelated to H1-H4,no
10.1016/j.apnum.2022.05.009,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1137/1.9781611971309,0,,[title] unrelated to H1-H4,no
10.1007/978-3-642-02431-3,0,,[title] unrelated to H1-H4,no
10.1007/bf01581204,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated [seen_in_round1]",no
10.1007/3-540-31247-1,0,,[title] unrelated to H1-H4,no
10.1007/3-540-31246-3,0,,[title] unrelated to H1-H4,no
10.1007/978-3-319-92775-6,0,,[title] unrelated to H1-H4,no
10.1007/978-0-387-69757-4,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1016/0022-247x(81)90013-5,0,,[title] unrelated to H1-H4,no
10.1137/s0363012903427336,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1007/s10107-020-01500-6,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1137/16m1078604,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1016/j.jmaa.2010.03.041,0,,[title] unrelated to H1-H4,no
10.1007/s10898-018-0660-z,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
splittingmethodsformonotoneoperatorswithapplicationstoparalleloptimization,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.48550/arxiv.1902.09827,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1007/s10957-022-02098-9,0,,[title] unrelated to H1-H4,no
10.48550/arxiv.2001.02061,0,,[title] unrelated to H1-H4,no
10.1137/23m1609166,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
anadaptivealternatingdirectionsmethodofmultipliers,0,,[title] unrelated to H1-H4,no
10.1080/02331934.2024.2373896,0,,[title] unrelated to H1-H4,no
10.1109/tac.2023.3274690,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated [seen_in_round1]",no
10.1007/s10957-020-01734-6,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.22331/q-2018-08-06-79,0,,[title] unrelated to H1-H4 [seen_in_round1],no
10.1103/revmodphys.69.731,0,,[title] unrelated to H1-H4,no
10.1038/s41567-018-0124-x,0,,[title] unrelated to H1-H4,no
10.1016/j.aop.2019.167998,0,,[title] unrelated to H1-H4 [seen_in_round1],no
10.1103/physreva.99.042318,0,,[title] unrelated to H1-H4,no
10.1103/physrevlett.127.180502,0,,[title] unrelated to H1-H4,no
10.1103/prxquantum.3.020101,0,,[title] unrelated to H1-H4,no
10.1103/revmodphys.95.035001,0,,[title] unrelated to H1-H4 [seen_in_round1],no
10.1038/s41534-021-00440-z,0,,[title] unrelated to H1-H4,no
10.22331/q-2022-12-29-886,0,,[title] unrelated to H1-H4,no
10.1103/prxquantum.3.040313,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1063/5.0155213,0,,[title] unrelated to H1-H4,no
10.1103/prxquantum.4.040319,0,,[title] unrelated to H1-H4,no
10.1140/epja/s10050-023-01141-1,0,,[title] unrelated to H1-H4,no
10.1145/3567955.3567958,0,,[title] unrelated to H1-H4,no
10.1088/1751-8121/ac48ec,0,,[title] unrelated to H1-H4,no
10.1109/ojcoms.2025.3591842,0,,[title] unrelated to H1-H4,no
10.1007/s11219-023-09633-5,0,,[title] unrelated to H1-H4,no
10.1021/acsphotonics.1c00968,0,,[title] unrelated to H1-H4,no
10.21468/scipostphyslectnotes.99,0,,[title] unrelated to H1-H4,no
10.1103/physreva.108.032406,0,,[title] unrelated to H1-H4,no
10.22331/q-2023-05-04-993,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1007/s42484-025-00254-8,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1137/1.9781611970906,0,,[title] unrelated to H1-H4,no
10.2307/2005805,0,,[title] unrelated to H1-H4,no
10.1016/c2009-0-21898-8,0,,[title] unrelated to H1-H4,no
acatalogofspecialplanecurves,0,,[title] unrelated to H1-H4,no
curvesandsingularities,0,,[title] unrelated to H1-H4,no
10.1093/oso/9780198534471.001.0001,0,,[title] unrelated to H1-H4,no
bookofcurves,0,,[title] unrelated to H1-H4,no
geometryacomprehensivecourse,0,,[title] unrelated to H1-H4,no
10.1017/cbo9780511807503,0,,[title] unrelated to H1-H4,no
10.1007/bf01404681,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1016/0167-8396(94)00008-g,0,,[title] unrelated to H1-H4,no
10.3138/9781487583279,0,,[title] unrelated to H1-H4,no
complexintervalarithmeticanditsapplications,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.2307/3618747,0,,[title] unrelated to H1-H4,no
10.2307/2973184,0,,[title] unrelated to H1-H4,no
theadvancedgeometryofplanecurvesandtheirapplications,0,,[title] unrelated to H1-H4,no
10.1023/a:1010318011860,2,H1;H4,[abs] MGA framework (round-1 L3: two-disk ovals); heterogeneous products of complex sets,no
10.1016/s0167-8396(98)00016-8,0,,[title] unrelated to H1-H4,no
10.1109/gmap.2000.838260,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1007/bf02241722,0,,[title] unrelated to H1-H4,no
traitdescourbesspcialesremarquablesplanesetgauches,0,,[title] unrelated to H1-H4,no
10.1016/b978-0-12-460510-7.50022-7,0,,[title] unrelated to H1-H4,no
10.1016/b978-0-12-518850-0.50029-9,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.5860/choice.35-2767,0,,[title] unrelated to H1-H4,no
10.1016/0378-4754(85)90023-0,0,,[title] unrelated to H1-H4,no
10.5860/choice.32-2184,0,,[title] unrelated to H1-H4,no
10.1007/978-1-4471-0495-7_21,0,,[title] unrelated to H1-H4,no
10.1007/s11155-006-2966-7,2,H1;H4,[abs] Polar complex intervals: exact products where argument ranges add and moduli multiply; heterogeneous angle boxes but no cos(theta)e^{i theta} coupling,no
10.1007/s10444-003-2605-3,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1145/3274659,0,,[title] unrelated to H1-H4,no
10.1007/s12555-009-0515-y,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1023/b:numa.0000027725.80448.d8,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1007/978-3-662-05105-4_9,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1007/s00283-021-10149-8,0,,[title] unrelated to H1-H4,no
10.1007/s11075-005-4565-9,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.13001/1081-3810.3910,0,,[title] unrelated to H1-H4,no
10.1007/978-3-540-87827-8_1,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1007/s00022-019-0502-2,2,H1;H4,"[abs] Bunger-Rump: exact products of two complex disks via Cartesian ovals; scalar heterogeneous product geometry, full disks not arcs",no
10.3182/20050703-6-cz-1902.00205,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1103/physrevb.48.10345,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated [seen_in_round1]",no
10.1126/science.abe8770,0,,[title] unrelated to H1-H4,no
10.1103/physrevlett.127.180501,0,,[title] unrelated to H1-H4,no
10.1021/acs.chemrev.9b00829,0,,[title] unrelated to H1-H4 [seen_in_round1],no
10.1073/pnas.1619152114,0,,[title] unrelated to H1-H4,no
10.1126/science.abb9811,0,,[title] unrelated to H1-H4,no
10.1038/s41567-020-01105-y,0,,[title] unrelated to H1-H4,no
10.1063/1.531667,0,,[title] unrelated to H1-H4,no
10.1038/s41567-021-01409-7,0,,[title] unrelated to H1-H4,no
10.1109/tqe.2021.3090207,0,,[title] unrelated to H1-H4,no
10.1016/s0024-3795(00)00322-0,0,,[title] unrelated to H1-H4,no
10.1038/s41586-024-07998-6,0,,[title] unrelated to H1-H4,no
10.1103/physrevx.14.041029,0,,[title] unrelated to H1-H4,no
10.1103/prxquantum.4.040326,0,,[title] unrelated to H1-H4,no
10.1103/physrevresearch.6.013142,0,,[title] unrelated to H1-H4,no
10.1073/pnas.2313269120,0,,[title] unrelated to H1-H4,no
10.1016/j.pnmrs.2024.02.002,0,,[title] unrelated to H1-H4,no
10.22331/q-2024-11-26-1538,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1063/5.0251601,0,,[title] unrelated to H1-H4,no
10.1103/9prw-684p,0,,[title] unrelated to H1-H4,no
10.3390/e27040427,0,,[title] unrelated to H1-H4,no
10.1103/physrevresearch.7.023018,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1109/sc41406.2024.00086,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1063/5.0224883,0,,[title] unrelated to H1-H4,no
10.1103/km66-ltpl,0,,[title] unrelated to H1-H4,no
10.1103/physrevresearch.7.013213,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
10.1016/j.physleta.2024.129642,1,,"[title] same broad field; no heterogeneous/nodewise error bound, sharp constant or placement statement indicated",no
