key,score,red_flag,n_families,families,sources,title,year,authors,venue,doi,arxiv,openalex,zbmath,msc,cited_by,abstract
10.1006/jcss.2002.1826,0,False,1,K,openalex,Quantum Lower Bounds by Quantum Arguments,2002,Andris Ambainis,Journal of Computer and System Sciences,10.1006/jcss.2002.1826,,https://openalex.org/W3041308142,,,355,
10.3390/a12020034,0,False,1,K,openalex,From the Quantum Approximate Optimization Algorithm to a Quantum Alternating Operator Ansatz,2019,Stuart Hadfield; Zhihui Wang; Bryan O’Gorman; Eleanor Rieffel; Davide Venturelli; Rupak Biswas,Algorithms,10.3390/a12020034,,https://openalex.org/W2754868542,,,783,"The next few years will be exciting as prototype universal quantum processors emerge, enabling the implementation of a wider variety of algorithms. Of particular interest are quantum heuristics, which require experimentation on quantum hardware for their evaluation and which have the potential to significantly expand the breadth of applications for which quantum computers have an established advantage. A leading candidate is Farhi et al.’s quantum approximate optimization algorithm, which alternates between applying a cost function based Hamiltonian and a mixing Hamiltonian. Here, we extend this framework to allow alternation between more general families of operators. The essence of this extension, the quantum alternating operator ansatz, is the consideration of general parameterized families of unitaries rather than only those corresponding to the time evolution under a fixed local Hamiltonian for a time specified by the parameter. This ansatz supports the representation of a larger, and potentially more useful, set of states than the original formulation, with potential long-term impact on a broad array of application areas. For cases that call for mixing only within a desired subspace, refocusing on unitaries rather than Hamiltonians enables more efficiently implementable mixers than was possible in the original framework. Such mixers are particularly useful for optimization problems with hard constraints that must always be satisfied, defining a feasible subspace, and soft constraints whose violation we wish to minimize. More efficient implementation enables earlier experimental exploration of an alternating operator approach, in the spirit of the quantum approximate optimization algorithm, to a wide variety of approximate optimization, exact optimization, and sampling problems. In addition to introducing the quantum alternating operator ansatz, we lay out design criteria for mixing operators, detail mappings for eight problems, and provide a compendium with br"
10.1145/335305.335394,0,False,1,K,openalex,Quantum lower bounds by quantum arguments,2000,Andris Ambainis,,10.1145/335305.335394,,https://openalex.org/W1969454810,,,129,"We propose a new method for proving lower bounds on quantum query algorithms.Instead of a classical adversary that runs the algorithm with one input and then modifies the input we use a quantum adversary that runs the input with a superposition of inputs.Using this method, we prove two new ~2(x/-N) lower bounds on AND of ORs and inverting a permutation and also provide more uniform proofs for some known lower bounds which have been previously proven via variety of different techniques."
10.1088/1361-6633/aab406,0,False,1,K,openalex,Machine learning & artificial intelligence in the quantum domain: a review of recent progress,2018,Vedran Dunjko; Hans J. Briegel,Reports on Progress in Physics,10.1088/1361-6633/aab406,,https://openalex.org/W2792315573,,,1077,"Quantum information technologies, on the one hand, and intelligent learning systems, on the other, are both emergent technologies that are likely to have a transformative impact on our society in the future. The respective underlying fields of basic research-quantum information versus machine learning (ML) and artificial intelligence (AI)-have their own specific questions and challenges, which have hitherto been investigated largely independently. However, in a growing body of recent work, researchers have been probing the question of the extent to which these fields can indeed learn and benefit from each other. Quantum ML explores the interaction between quantum computing and ML, investigating how results and techniques from one field can be used to solve the problems of the other. Recently we have witnessed significant breakthroughs in both directions of influence. For instance, quantum computing is finding a vital application in providing speed-ups for ML problems, critical in our 'big data' world. Conversely, ML already permeates many cutting-edge technologies and may become instrumental in advanced quantum technologies. Aside from quantum speed-up in data analysis, or classical ML optimization used in quantum experiments, quantum enhancements have also been (theoretically) demonstrated for interactive learning tasks, highlighting the potential of quantum-enhanced learning agents. Finally, works exploring the use of AI for the very design of quantum experiments and for performing parts of genuine research autonomously, have reported their first successes. Beyond the topics of mutual enhancement-exploring what ML/AI can do for quantum physics and vice versa-researchers have also broached the fundamental issue of quantum generalizations of learning and AI concepts. This deals with questions of the very meaning of learning and intelligence in a world that is fully described by quantum mechanics. In this review, we describe the main ideas, recent developments and pr"
10.1103/physrevphyseducres.13.010109,0,False,1,K,openalex,Insights into teaching quantum mechanics in secondary and lower undergraduate education,2017,K. Krijtenburg-Lewerissa; Hendrik Jan Pol; Alexander Brinkman; Wouter van Joolingen,Physical Review Physics Education Research,10.1103/physrevphyseducres.13.010109,,https://openalex.org/W2588853009,,,244,"This study presents a review of the current state of research on teaching quantum mechanics in secondary and lower undergraduate education.A conceptual approach to quantum mechanics is being implemented in more and more introductory physics courses around the world.Because of the differences between the conceptual nature of quantum mechanics and classical physics, research on misconceptions, testing, and teaching strategies for introductory quantum mechanics is needed.For this review, 74 articles were selected and analyzed for the misconceptions, research tools, teaching strategies, and multimedia applications investigated.Outcomes were categorized according to their contribution to the various subtopics of quantum mechanics.Analysis shows that students have difficulty relating quantum physics to physical reality.It also shows that the teaching of complex quantum behavior, such as time dependence, superposition, and the measurement problem, has barely been investigated for the secondary and lower undergraduate level.At the secondary school level, this article shows a need to investigate student difficulties concerning wave functions and potential wells.Investigation of research tools shows the necessity for the development of assessment tools for secondary and lower undergraduate education, which cover all major topics and are suitable for statistical analysis.Furthermore, this article shows the existence of very diverse ideas concerning teaching strategies for quantum mechanics and a lack of research into which strategies promote understanding.This article underlines the need for more empirical research into student difficulties, teaching strategies, activities, and research tools intended for a conceptual approach for quantum mechanics."
10.1103/physrevx.8.041015,0,False,1,K,openalex,Encoding Electronic Spectra in Quantum Circuits with Linear T Complexity,2018,Ryan Babbush; Craig Gidney; Dominic W. Berry; Nathan Wiebe; Jarrod R. McClean; Alexandru Paler,Physical Review X,10.1103/physrevx.8.041015,,https://openalex.org/W2801305581,,,380,"We construct quantum circuits that exactly encode the spectra of correlated electron models up to errors from rotation synthesis.By invoking these circuits as oracles within the recently introduced ""qubitization"" framework, one can use quantum phase estimation to sample states in the Hamiltonian eigenbasis with optimal query complexity Oðλ=ϵÞ, where λ is an absolute sum of Hamiltonian coefficients and ϵ is the target precision.For both the Hubbard model and electronic structure Hamiltonian in a second quantized basis diagonalizing the Coulomb operator, our circuits have T-gate complexity O(N þ logð1=ϵÞ), where N is the number of orbitals in the basis.This scenario enables sampling in the eigenbasis of electronic structure Hamiltonians with T complexity O(N 3 =ϵ þ N 2 logð1=ϵÞ=ϵ).Compared to prior approaches, our algorithms are asymptotically more efficient in gate complexity and require fewer T gates near the classically intractable regime.Compiling to surface code fault-tolerant gates and assuming per-gate error rates of one part in a thousand reveals that one can error correct phase estimation on interesting instances of these problems beyond the current capabilities of classical methods using only about a million superconducting qubits in a matter of hours."
10.1063/1.5020710,0,False,1,K,openalex,Alchemical and structural distribution based representation for universal quantum machine learning,2018,Felix A. Faber; Anders S. Christensen; Bing Huang; O. Anatole von Lilienfeld,The Journal of Chemical Physics,10.1063/1.5020710,,https://openalex.org/W2780173879,,,332,"We introduce a representation of any atom in any chemical environment for the automatized generation of universal kernel ridge regression-based quantum machine learning (QML) models of electronic properties, trained throughout chemical compound space. The representation is based on Gaussian distribution functions, scaled by power laws and explicitly accounting for structural as well as elemental degrees of freedom. The elemental components help us to lower the QML model’s learning curve, and, through interpolation across the periodic table, even enable “alchemical extrapolation” to covalent bonding between elements not part of training. This point is demonstrated for the prediction of covalent binding in single, double, and triple bonds among main-group elements as well as for atomization energies in organic molecules. We present numerical evidence that resulting QML energy models, after training on a few thousand random training instances, reach chemical accuracy for out-of-sample compounds. Compound datasets studied include thousands of structurally and compositionally diverse organic molecules, non-covalently bonded protein side-chains, (H2O)40-clusters, and crystalline solids. Learning curves for QML models also indicate competitive predictive power for various other electronic ground state properties of organic molecules, calculated with hybrid density functional theory, including polarizability, heat-capacity, HOMO-LUMO eigenvalues and gap, zero point vibrational energy, dipole moment, and highest vibrational fundamental frequency."
10.1103/physrevx.8.011044,0,False,1,K,openalex,Low-Depth Quantum Simulation of Materials,2018,Ryan Babbush; Nathan Wiebe; Jarrod McClean; James McClain; Hartmut Neven; Garnet Kin-Lic Chan,Physical Review X,10.1103/physrevx.8.011044,,https://openalex.org/W2620582212,,,262,"A proposed quantum algorithm for simulating the electronic structure of materials improves on the efficiency of current approaches, offering a path towards demonstrating quantum supremacy in physical applications."
10.6028/nist.ir.8413,0,False,1,K,openalex,Status report on the third round of the NIST Post-Quantum Cryptography Standardization process,2022,Gorjan Alagic; Daniel Apon; David A. Cooper; Quynh Dang; Thinh Dang; John Kelsey,,10.6028/nist.ir.8413,,https://openalex.org/W4226075590,,,391,"The National Institute of Standards and Technology is in the process of selecting public-key cryptographic algorithms through a public, competition-like process. The new public-key cryptography standards will specify additional digital signature, public-key encryption, and key-establishment algorithms to augment Federal Information Processing Standard (FIPS) 186-4, Digital Signature Standard (DSS), as well as NIST Special Publication (SP) 800-56A Revision 3, Recommendation for Pair-Wise Key-Establishment Schemes Using Discrete Logarithm Cryptography, and SP 800-56B Revision 2, Recommendation for Pair-Wise Key Establishment Using Integer Factorization Cryptography. It is intended that these algorithms will be capable of protecting sensitive information well into the foreseeable future, including after the advent of quantum computers. The first round of the NIST Post-Quantum Cryptography Standardization Process began in December 2017 with 69 candidate algorithms that met both the minimum acceptance criteria and submission requirements. The first round lasted until January 2019, during which candidate algorithms were evaluated based on their security, performance, and other characteristics. NIST selected 26 algorithms to advance to the second round for more analysis. The second round continued until July 2020, after which seven 'finalist' and eight 'alternate' candidate algorithms were selected to move into the third round. This report describes the evaluation and selection process, based on public feedback and internal review, of the third-round candidates. The report summarizes each of the 15 third-round candidate algorithms and identifies those selected for standardization, as well as those that will continue to be evaluated in a fourth round of analysis. The public-key encryption and key-establishment algorithm that will be standardized is CRYSTALS-Kyber. The digital signatures that will be standardized are CRYSTALS-Dilithium, Falcon, and SPHINCS+. While there are "
10.1088/1361-6633/aa872f,0,False,1,K,openalex,Quantum discord and its allies: a review of recent progress,2017,Anindita Bera; Tamoghna Das; Debasis Sadhukhan; Sudipto Singha Roy; Aditi Sen; Ujjwal Sen,Reports on Progress in Physics,10.1088/1361-6633/aa872f,,https://openalex.org/W2746329217,,,235,"We review concepts and methods associated with quantum discord and related topics. We also describe their possible connections with other aspects of quantum information and beyond, including quantum communication, quantum computation, many-body physics, and open quantum dynamics. Quantum discord in the multiparty regime and its applications are also discussed."
10.1137/1.9781611975482.87,0,False,1,K,openalex,Optimizing quantum optimization algorithms via faster quantum gradient computation,2019,András Gilyén; Srinivasan Arunachalam; Nathan Wiebe,Society for Industrial and Applied Mathematics eBooks,10.1137/1.9781611975482.87,,https://openalex.org/W2766294686,,,108,"We consider a generic framework of optimization algorithms based on gradient descent. We develop a quantum algorithm that computes the gradient of a multi-variate realvalued function f : ℝd → ℝ by evaluating it at only a logarithmic number of times in superposition. Our algorithm is an improved version of Jordan's gradient computation algorithm [28], providing an approximation of the gradient ▽f with quadratically better dependence on the evaluation accuracy of f, for an important class of smooth functions. Furthermore, we show that objective functions arising from variational quantum circuits usually satisfy the necessary smoothness conditions, hence our algorithm provides a quadratic improvement in the complexity of computing their gradient. We also show that in a continuous phase-query model, our gradient computation algorithm has optimal query complexity up to poly-logarithmic factors, for a particular class of smooth functions. Moreover, we show that for low-degree multivariate polynomials our algorithm can provide exponential speedups compared to Jordan's algorithm in terms of the dimension d. One of the technical challenges in applying our gradient computation procedure for quantum optimization problems is the need to convert between a probability oracle (which is common in quantum optimization procedures) and a phase oracle (which is common in quantum algorithms) of the objective function f. We provide efficient subroutines to perform this delicate interconversion between the two types of oracles incurring only a logarithmic overhead, which might be of independent interest. Finally, using these tools we improve the runtime of prior approaches for training quantum auto-encoders, variational quantum eigensolvers (VQE), and quantum approximate optimization algorithms (QAOA)."
10.6028/nist.ir.8413-upd1,0,False,1,K,openalex,Status report on the third round of the NIST Post-Quantum Cryptography Standardization process,2022,Gorjan Alagic; Daniel Apon; David A. Cooper; Quynh Dang; Thinh Dang; John Kelsey,,10.6028/nist.ir.8413-upd1,,https://openalex.org/W4296842505,,,281,"The National Institute of Standards and Technology is in the process of selecting public-key cryptographic algorithms through a public, competition-like process. The new public-key cryptography standards will specify additional digital signature, public-key encryption, and key-establishment algorithms to augment Federal Information Processing Standard (FIPS) 186-4, Digital Signature Standard (DSS), as well as NIST Special Publication (SP) 800-56A Revision 3, Recommendation for Pair-Wise Key-Establishment Schemes Using Discrete Logarithm Cryptography, and SP 800-56B Revision 2, Recommendation for Pair-Wise Key Establishment Using Integer Factorization Cryptography. It is intended that these algorithms will be capable of protecting sensitive information well into the foreseeable future, including after the advent of quantum computers. The first round of the NIST Post-Quantum Cryptography Standardization Process began in December 2017 with 69 candidate algorithms that met both the minimum acceptance criteria and submission requirements. The first round lasted until January 2019, during which candidate algorithms were evaluated based on their security, performance, and other characteristics. NIST selected 26 algorithms to advance to the second round for more analysis. The second round continued until July 2020, after which seven 'finalist' and eight 'alternate' candidate algorithms were selected to move into the third round. This report describes the evaluation and selection process, based on public feedback and internal review, of the third-round candidates. The report summarizes each of the 15 third-round candidate algorithms and identifies those selected for standardization, as well as those that will continue to be evaluated in a fourth round of analysis. The public-key encryption and key-establishment algorithm that will be standardized is CRYSTALS-Kyber. The digital signatures that will be standardized are CRYSTALS-Dilithium, Falcon, and SPHINCS+. While there are "
10.1145/3243734.3243805,0,False,1,K,openalex,Improved Non-Interactive Zero Knowledge with Applications to Post-Quantum Signatures,2018,Jonathan Katz; Vladimir Kolesnikov; Xiao Wang,,10.1145/3243734.3243805,,https://openalex.org/W2891063150,,,226,"Recent work, including ZKBoo, ZKB++, and Ligero, has developed efficient non-interactive zero-knowledge proofs of knowledge (NIZKPoKs) for Boolean circuits based on symmetric-key primitives alone, using the ""MPC-in-the-head"" paradigm of Ishai et al. We show how to instantiate this paradigm with MPC protocols in the preprocessing model; once optimized, this results in an NIZKPoK with shorter proofs (and comparable computation) as in prior work for circuits containing roughly 300--100,000 AND~gates. In contrast to prior work, our NIZKPoK also supports witness-independent preprocessing, which allows the prover to shift most of its work to an offline phase before the witness is known. We use our NIZKPoK to construct a signature scheme based only on symmetric-key primitives (and hence with ""post-quantum"" security). The resulting scheme has shorter signatures than the scheme built using ZKB++ (and comparable signing/verification time), and is even competitive with hash-based signature schemes. To further highlight the flexibility and power of our NIZKPoK, we also use it to build efficient ring and group signatures based on symmetric-key primitives alone. To our knowledge, the resulting schemes are the most efficient constructions of these primitives that offer post-quantum security."
10.1103/physrevresearch.2.033212,0,False,1,K,openalex,Quantum adversarial machine learning,2020,Sirui Lu; Lu-Ming Duan; Dong-Ling Deng,Physical Review Research,10.1103/physrevresearch.2.033212,,https://openalex.org/W2998262898,,,142,"This work uncovers the vulnerability aspect for quantum machine learning, by showing that quantum classifiers are vulnerable to adversarial perturbations. The authors give generic recipes on how to generate adversarial perturbations and mitigate the vulnerability problem in various adversarial scenarios."
10.1103/revmodphys.95.035001,0,False,1,K,openalex,Computational advantage of quantum random sampling,2023,Dominik Hangleiter; Jens Eisert,Reviews of Modern Physics,10.1103/revmodphys.95.035001,,https://openalex.org/W4384935381,,,152,"Quantum computers have improved and recent experiments have claimed quantum advantage -- completion of a computational task that is evidently hard for any conventional computer. The problem solved is that of obtaining samples, by quantum measurement, from a certain probability distribution. This review shows in what precise way quantum random sampling can be seen as a computation. It explains what that computation solves, in what way it outperforms classical computations, and what methods of verification are available. Quantum random sampling becomes a first test of the presumed exponential computational advantage of quantum computers over classical ones."
10.1109/comst.2018.2882385,0,False,1,K,openalex,Quantum Search Algorithms for Wireless Communications,2018,Panagiotis Botsinis; Dimitrios Alanis; Zunaira Babar; Hung Viet Nguyen; Daryus Chandra; Soon Xin Ng,IEEE Communications Surveys & Tutorials,10.1109/comst.2018.2882385,,https://openalex.org/W2947173962,,,154,"Faster, ultra-reliable, low-power, and secure communications has always been high on the wireless evolutionary agenda. However, the appetite for faster, more reliable, greener, and more secure communications continues to grow. The state-of-the-art methods conceived for achieving the performance targets of the associated processes may be accompanied by an increase in computational complexity. Alternatively, a degraded performance may have to be accepted due to the lack of jointly optimized system components. In this survey we investigate the employment of quantum computing for solving problems in wireless communication systems. By exploiting the inherent parallelism of quantum computing, quantum algorithms may be invoked for approaching the optimal performance of classical wireless processes, despite their reduced number of cost-function evaluations. In this contribution we discuss the basics of quantum computing using linear algebra, before presenting the operation of the major quantum algorithms, which have been proposed in the literature for improving wireless communications systems. Furthermore, we investigate a number of optimization problems encountered both in the physical and network layer of wireless communications, while comparing their classical and quantum-assisted solutions. Finally, we state a number of open problems in wireless communications that may benefit from quantum computing."
10.1103/physreva.99.022339,0,False,1,K,openalex,Quantum search with hybrid adiabatic–quantum-walk algorithms and realistic noise,2019,James G. Morley; Nicholas Chancellor; Sougato Bose; Viv Kendon,Physical Review A,10.1103/physreva.99.022339,,https://openalex.org/W2751437615,,,50,"Computing using a continuous-time evolution, based on the natural interaction Hamiltonian of the quantum computer hardware, is a promising route to building useful quantum computers in the near term. Adiabatic quantum computing, quantum annealing, computation by a continuous-time quantum walk, and special purpose quantum simulators all use this strategy. In this work, we carry out a detailed examination of adiabatic and quantum-walk implementation of the quantum search algorithm, using the more physically realistic hypercube connectivity, rather than the complete graph, for our base Hamiltonian. We calculate optimal adiabatic schedules both analytically and numerically for the hypercube and then interpolate between adiabatic and quantum-walk searching, obtaining a family of hybrid algorithms. We show that all of these hybrid algorithms provide the quadratic quantum speedup when run with optimal parameter settings, which we determine and discuss in detail. We incorporate the effects of multiple runs of the same algorithm, noise applied to the qubits, and two types of problem misspecification, determining the optimal hybrid algorithm for each case. Our results reveal a rich structure of how these different computational mechanisms operate and should be balanced in different scenarios. For large systems with low noise and good control, a quantum walk is the best choice, while hybrid strategies can mitigate the effects of many shortcomings in hardware and problem misspecification."
10.1039/d2cs00203e,0,False,1,K,openalex,Quantum machine learning for chemistry and physics,2022,Manas Sajjan; Junxu Li; Raja Selvarajan; Shree Hari Sureshbabu; Sumit Suresh Kale; Rishabh Gupta,Chemical Society Reviews,10.1039/d2cs00203e,,https://openalex.org/W4285802213,,,160,"Machine learning (ML) has emerged as a formidable force for identifying hidden but pertinent patterns within a given data set with the objective of subsequent generation of automated predictive behavior. In recent years, it is safe to conclude that ML and its close cousin, deep learning (DL), have ushered in unprecedented developments in all areas of physical sciences, especially chemistry. Not only classical variants of ML, even those trainable on near-term quantum hardwares have been developed with promising outcomes. Such algorithms have revolutionized materials design and performance of photovoltaics, electronic structure calculations of ground and excited states of correlated matter, computation of force-fields and potential energy surfaces informing chemical reaction dynamics, reactivity inspired rational strategies of drug designing and even classification of phases of matter with accurate identification of emergent criticality. In this review we shall explicate a subset of such topics and delineate the contributions made by both classical and quantum computing enhanced machine learning algorithms over the past few years. We shall not only present a brief overview of the well-known techniques but also highlight their learning strategies using statistical physical insight. The objective of the review is not only to foster exposition of the aforesaid techniques but also to empower and promote cross-pollination among future research in all areas of chemistry which can benefit from ML and in turn can potentially accelerate the growth of such algorithms."
10.1007/s00224-018-9872-3,0,False,1,K,openalex,Verification of Quantum Computation: An Overview of Existing Approaches,2018,Alexandru Gheorghiu; Theodoros Kapourniotis; Elham Kashefi,Theory of Computing Systems,10.1007/s00224-018-9872-3,,https://openalex.org/W2758002822,,,160,"Quantum computers promise to efficiently solve not only problems believed to be intractable for classical computers, but also problems for which verifying the solution is also considered intractable. This raises the question of how one can check whether quantum computers are indeed producing correct results. This task, known as quantum verification , has been highlighted as a significant challenge on the road to scalable quantum computing technology. We review the most significant approaches to quantum verification and compare them in terms of structure, complexity and required resources. We also comment on the use of cryptographic techniques which, for many of the presented protocols, has proven extremely useful in performing verification. Finally, we discuss issues related to fault tolerance, experimental implementations and the outlook for future protocols."
10.1016/j.jeconom.2019.04.009,0,False,1,K,openalex,Quantiles via moments,2019,José A. F. Machado; João Santos Silva,Journal of Econometrics,10.1016/j.jeconom.2019.04.009,,https://openalex.org/W2906202305,,,2416,
10.1109/tip.2015.2508600,0,False,1,K,openalex,Compressive Sequential Learning for Action Similarity Labeling,2015,Jie Qin; Li Liu; Zhaoxiang Zhang; Yunhong Wang; Ling Shao,IEEE Transactions on Image Processing,10.1109/tip.2015.2508600,,https://openalex.org/W2206638072,,,57,"Human action recognition in videos has been extensively studied in recent years due to its wide range of applications. Instead of classifying video sequences into a number of action categories, in this paper, we focus on a particular problem of action similarity labeling (ASLAN), which aims at verifying whether a pair of videos contain the same type of action or not. To address this challenge, a novel approach called compressive sequential learning (CSL) is proposed by leveraging the compressive sensing theory and sequential learning. We first project data points to a low-dimensional space by effectively exploring an important property in compressive sensing: the restricted isometry property. In particular, a very sparse measurement matrix is adopted to reduce the dimensionality efficiently. We then learn an ensemble classifier for measuring similarities between pairwise videos by iteratively minimizing its empirical risk with the AdaBoost strategy on the training set. Unlike conventional AdaBoost, the weak learner for each iteration is not explicitly defined and its parameters are learned through greedy optimization. Furthermore, an alternative of CSL named compressive sequential encoding is developed as an encoding technique and followed by a linear classifier to address the similarity-labeling problem. Our method has been systematically evaluated on four action data sets: ASLAN, KTH, HMDB51, and Hollywood2, and the results show the effectiveness and superiority of our method for ASLAN."
10.48550/arxiv.1908.08909,0,False,1,K,openalex,Predicting Features of Quantum Systems from Very Few Measurements,2019,Hsin-Yuan Huang; Richard Kueng,arXiv (Cornell University),10.48550/arxiv.1908.08909,,https://openalex.org/W2991321267,,,8,"Predicting features of complex, large-scale quantum systems is essential to the characterization and engineering of quantum architectures. We present an efficient approach for constructing an approximate classical description, called the classical shadow, of a quantum system from very few quantum measurements that can later be used to predict a large collection of features. This approach is guaranteed to accurately predict M linear functions with bounded Hilbert-Schmidt norm from only order of log(M) measurements. This is completely independent of the system size and saturates fundamental lower bounds from information theory. We support our theoretical findings with numerical experiments over a wide range of problem sizes (2 to 162 qubits). These highlight advantages compared to existing machine learning approaches."
10.1088/1367-2630/18/10/103049,0,False,1,K,openalex,Probabilistic metrology or how some measurement outcomes render ultra-precise estimates,2016,J Calsamiglia; B Gendra; R Muñoz-Tapia; E Bagan,New Journal of Physics,10.1088/1367-2630/18/10/103049,,https://openalex.org/W2539573251,,,8,"We show on theoretical grounds that, even in the presence of noise, probabilistic measurement strategies (which have a certain probability of failure or abstention) can provide, upon a heralded successful outcome, estimates with a precision that exceeds the deterministic bounds for the average precision. This establishes a new ultimate bound on the phase estimation precision of particular measurement outcomes (or sequence of outcomes). For probe systems subject to local dephasing, we quantify such precision limit as a function of the probability of failure that can be tolerated. Our results show that the possibility of abstaining can set back the detrimental effects of noise."
10.22331/q-2020-09-30-337,0,False,1,K,openalex,Self-testing of quantum systems: a review,2020,Ivan Šupić; Joseph Bowles,Quantum,10.22331/q-2020-09-30-337,,https://openalex.org/W2942051472,,,360,"Self-testing is a method to infer the underlying physics of a quantum experiment in a black box scenario. As such it represents the strongest form of certification for quantum systems. In recent years a considerable self-testing literature has developed, leading to progress in related device-independent quantum information protocols and deepening our understanding of quantum correlations. In this work we give a thorough and self-contained introduction and review of self-testing and its application to other areas of quantum information."
10.1111/j.1469-8137.2007.02288.x,0,False,1,K,openalex,"Whole‐plant mineral partitioning throughout the life cycle in Arabidopsis thaliana ecotypes Columbia, Landsberg erecta, Cape Verde Islands, and the mutant line ysl1ysl3",2007,Brian M. Waters; Michael A. Grusak,New Phytologist,10.1111/j.1469-8137.2007.02288.x,,https://openalex.org/W2150042423,,,166,"Minimal information exists on whole-plant dynamics of mineral flow through Arabidopsis thaliana or on the source tissues responsible for mineral export to developing seeds. Understanding these phenomena in a model plant could help in the development of nutritionally enhanced crop cultivars. A whole-plant partitioning study, using sequential harvests, was conducted to characterize growth and mineral concentrations and contents of rosettes, cauline leaves, stems, immature fruit, mature fruit hulls, and seeds of three WT lines (Col-0, Ler, and Cvi) and one mutant line (Col-0::ysl1ysl3). Shoot mineral content increased throughout the life cycle for all minerals, although tissue-specific mineral partitioning differed between genotypes. In particular, iron (Fe), zinc (Zn), and copper (Cu) were aberrantly distributed in ysl1ysl3. Remobilization was observed for several minerals from various tissues, including cauline leaves and silique hulls, but the amounts were generally far below the total mineral accretion observed in seeds. When YSL1 and YSL3 are nonfunctional, Cu, Fe, and Zn are not effectively remobilized from, or do not effectively pass through, leaf and maternal fruit tissues. With respect to seed mineral accretion in Arabidopsis, continued uptake and translocation of minerals to source tissues during seed fill are as important, if not more important, than remobilization of previously stored minerals."
10.1186/1471-2229-8-112,0,False,1,K,openalex,Exploring valid reference genes for gene expression studies in Brachypodium distachyonby real-time PCR,2008,Shin‐Young Hong; Pil Joon Seo; Moon‐Sik Yang; Fengning Xiang; Chung‐Mo Park,BMC Plant Biology,10.1186/1471-2229-8-112,,https://openalex.org/W2113113354,,,410,"BACKGROUND: The wild grass species Brachypodium distachyon (Brachypodium hereafter) is emerging as a new model system for grass crop genomics research and biofuel grass biology. A draft nuclear genome sequence is expected to be publicly available in the near future; an explosion of gene expression studies will undoubtedly follow. Therefore, stable reference genes are necessary to normalize the gene expression data. RESULTS: A systematic exploration of suitable reference genes in Brachypodium is presented here. Nine reference gene candidates were chosen, and their gene sequences were obtained from the Brachypodium expressed sequence tag (EST) databases. Their expression levels were examined by quantitative real-time PCR (qRT-PCR) using 21 different Brachypodium plant samples, including those from different plant tissues and grown under various growth conditions. Effects of plant growth hormones were also visualized in the assays. The expression stability of the candidate genes was evaluated using two analysis software packages, geNorm and NormFinder. In conclusion, the ubiquitin-conjugating enzyme 18 gene (UBC18) was validated as a suitable reference gene across all the plant samples examined. While the expression of the polyubiquitin genes (Ubi4 and Ubi10) was most stable in different plant tissues and growth hormone-treated plant samples, the expression of the S-adenosylmethionine decarboxylase gene (SamDC) ranked was most stable in plants grown under various environmental stresses. CONCLUSION: This study identified the reference genes that are most suitable for normalizing the gene expression data in Brachypodium. These reference genes will be particularly useful when stress-responsive genes are analyzed in order to produce transgenic plants that exhibit enhanced stress resistance."
elementsofcausalinferencefoundationsandlearningalgorithms,0,False,1,K,openalex,Elements of Causal Inference: Foundations and Learning Algorithms,2017,Jonas Peters; Dominik Janzing; Bernhard Schölkopf,OAPEN (The OAPEN Foundation),,,https://openalex.org/W2801890059,,,818,"A concise and self-contained introduction to causal inference, increasingly important in data science and machine learning.The mathematization of causality is a relatively recent development, and has become increasingly important in data science and machine learning. This book offers a self-contained and concise introduction to causal models and how to learn them from data. After explaining the need for causal models and discussing some of the principles underlying causal inference, the book teaches readers how to use causal models: how to compute intervention distributions, how to infer causal models from observational and interventional data, and how causal ideas could be exploited for classical machine learning problems. All of these topics are discussed first in terms of two variables and then in the more general multivariate case. The bivariate case turns out to be a particularly hard problem for causal learning because there are no conditional independences as used by classical methods for solving multivariate cases. The authors consider analyzing statistical asymmetries between cause and effect to be highly instructive, and they report on their decade of intensive research into this problem. The book is accessible to readers with a background in machine learning or statistics, and can be used in graduate courses or as a reference for researchers. The text includes code snippets that can be copied and pasted, exercises, and an appendix with a summary of the most important technical concepts."
10.1016/j.tcs.2010.12.059,0,False,1,K,openalex,Pure exploration in finitely-armed and continuous-armed bandits,2010,Sébastien Bubeck; Rémi Munos; Gilles Stoltz,Theoretical Computer Science,10.1016/j.tcs.2010.12.059,,https://openalex.org/W2108794978,,,189,
newproceduresfordataminingandmeasurementerrormodelswithmedicalimagingapplications,0,False,1,K,openalex,New procedures for data mining and measurement error models with medical imaging applications.,2005,Xiaofeng Wang,OhioLink ETD Center (Ohio Library and Information Network),,,https://openalex.org/W2472503648,,,2,gave me valuable suggestions during my research.
